x,y,hh_id,hh_pop,villagename,latitude,longitude,region_nam,region_cod,constituen,constitue1,ea_type,ea_subtype,ea_type_co,ea_subty_1,ea_code,ea,id2,sq_m,sq_km,ha,status,ea_no,_a_subtype,region,constitue,_a_no,hh_size,pop_size,comments,history,eanumber,arm2,eanumber2,eas_studya,eas_stud_1,eas_stud_2,eas_stud_3,eas_stud_4,eas_stud_5,eas_stud_6,eas_stud_7,eas_stud_8,eas_stud_9,eas_stud10,eas_stud11,eas_stud12,eas_stud13,eas_stud14,eas_stud15,eas_stud16,eas_stud17,eas_stud18,eas_stud19,eas_stud20,eas_stud21,eas_stud22,eas_stud23,eas_stud24,eas_stud25,eas_stud26,eas_stud27,eas_stud28,ea_actual,intarm_actual,eas_stud31,eas_stud32,eas_stud33,eas_stud34,eas_stud35,eas_stud36,eas_stud37
23.643229,-18.259846,ZA07-0617-08,5,Sangwali,-18.25985,23.64323,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.6432,-18.260296,ZA07-0618-07,4,Sangwali,-18.2603,23.6432,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.643032,-18.260332,ZA07-0619-06,6,Sangwali,-18.26033,23.64303,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.643095,-18.260277,ZA07-0620-03,4,Sangwali,-18.260281,23.643089,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.642895,-18.259935,ZA07-0621-02,5,Sangwali,-18.25993,23.642891,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.642004,-18.260065,ZA07-0622-01,2,Sangwali,-18.260071,23.642,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.641895,-18.260193,ZA07-0623-10,4,Sangwali,-18.260189,23.641899,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.64226,-18.260216,ZA07-0624-09,7,Sangwali,-18.26022,23.64226,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.642302,-18.260357,ZA07-0625-08,6,Sangwali,-18.260361,23.6423,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.64167,-18.260267,ZA07-0626-07,2,Sangwali,-18.260269,23.64167,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.643,-18.260685,ZA07-0627-06,3,Sangwali,-18.260679,23.643,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.643078,-18.260569,ZA07-0628-05,4,Sangwali,-18.260571,23.64308,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.642708,-18.260443,ZA07-0629-04,3,Sangwali,-18.260441,23.64271,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.64316,-18.260771,ZA07-0630-01,8,Sangwali,-18.260771,23.64316,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.643108,-18.261652,ZA07-0631-10,2,Sangwali,-18.26165,23.64311,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.642862,-18.261646,ZA07-0632-09,3,Sangwali,-18.26165,23.64286,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.64271,-18.261787,ZA07-0633-08,5,Sangwali,-18.261789,23.64271,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.642269,-18.261656,ZA07-0634-07,5,Sangwali,-18.26166,23.642269,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.641716,-18.261385,ZA07-0635-06,7,Sangwali,-18.261391,23.64172,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.642059,-18.263012,ZA07-0636-05,5,Sangwali,-18.26301,23.642059,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.641836,-18.26273,ZA07-0637-04,6,Sangwali,-18.26273,23.64184,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,10599040,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,,124,Caprivi,1,5,Linyanti,Rural,,99,,40,10599040,252,1146918.4,1.15,114.69,,Communal Land,Caprivi,Linyanti,10599040,63,156,,,0,0,0,0,125,,,,Communal Land,10599040,0,0,,matched (3)
23.625616,-18.247921,ZA07-0638-03,17,Salabi,-18.247919,23.62562,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.625406,-18.247705,ZA07-0639-02,6,Samalabi,-18.247709,23.62541,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.625883,-18.248144,ZA07-0640-09,7,Samalabi,-18.24814,23.625879,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.626106,-18.247301,ZA07-0641-08,3,Samalabi,-18.247299,23.62611,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.619421,-18.248318,ZA07-0642-07,3,Masabelo,-18.24832,23.619419,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.619337,-18.24815,ZA07-0643-06,5,Masabelo,-18.24815,23.619341,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613968,-18.250166,ZA07-0644-05,5,Nongozi,-18.25017,23.61397,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613617,-18.250181,ZA07-0645-04,3,Ngonga,-18.250179,23.613621,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613651,-18.249897,ZA07-0646-03,1,Nongozi,-18.249901,23.613649,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.614462,-18.249651,ZA07-0647-02,4,Nongozi,-18.249649,23.61446,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.614433,-18.24946,ZA07-0648-01,4,Nongozi,-18.24946,23.614429,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613516,-18.249453,ZA07-0649-10,1,Nongozi,-18.249451,23.61352,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613054,-18.249136,ZA07-0650-06,5,Nongozi,-18.24914,23.61305,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613295,-18.248873,ZA07-0651-05,5,Nongozi,-18.248871,23.6133,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613308,-18.249546,ZA07-0652-04,4,Nongozi,-18.24955,23.61331,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.613024,-18.249996,ZA07-0653-03,4,Nongozi,-18.25,23.61302,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.612173,-18.249971,ZA07-0654-02,5,Nongozi,-18.249969,23.612169,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.611954,-18.250076,ZA07-0655-01,6,Nongozi,-18.25008,23.61195,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.611723,-18.250065,ZA07-0656-10,1,Nongozi,-18.250059,23.611719,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.612577,-18.250082,ZA07-0657-09,2,Nongozi,-18.25008,23.612579,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.611849,-18.249132,ZA07-0658-08,4,Nongozi,-18.24913,23.611851,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,10599038,Communal Land,Caprivi,Linyanti,10599038,96,343,,,10599038,3,10599038,122,Caprivi,1,5,Linyanti,Rural,,99,,38,10599038,250,6444160.5,6.4400001,644.41998,,Communal Land,Caprivi,Linyanti,10599038,96,343,,,1,1,2.9154501,3,123,RV48,RV,48,Communal Land,10599038,10599038,3,10599038,matched (3)
23.584568,-18.249954,ZA07-0659-07,1,Nongozi,-18.24995,23.58457,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.584318,-18.249901,ZA07-0660-04,5,Mbambazi,-18.249901,23.58432,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.583925,-18.249788,ZA07-0661-03,8,Mbambazi,-18.24979,23.583929,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.585203,-18.249683,ZA07-0662-02,4,Mbambazi,-18.24968,23.585199,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.585089,-18.249107,ZA07-0663-01,4,Mbambazi,-18.249109,23.585091,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.585474,-18.248976,ZA07-0664-10,3,Mbambazi,-18.24898,23.58547,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.585217,-18.248814,ZA07-0665-09,2,Mbambazi,-18.24881,23.58522,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.58494,-18.249611,ZA07-0666-08,2,Mbambazi,-18.249611,23.58494,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.585495,-18.250568,ZA07-0667-07,9,Mbambazi,-18.25057,23.585501,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.586149,-18.250153,ZA07-0668-06,4,Mbambazi,-18.250151,23.586149,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.586781,-18.248753,ZA07-0669-05,3,Mbambazi,-18.248751,23.586781,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.586308,-18.248158,ZA07-0670-02,4,Mbambazi,-18.248159,23.586309,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
23.585163,-18.248529,ZA07-0671-01,2,Mbambazi,-18.248529,23.585159,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.19,.89999998,89.519997,,10599036,Communal Land,Caprivi,Linyanti,10599036,40,152,,,0,0,,120,Caprivi,1,5,Linyanti,Rural,,99,,36,10599036,248,895193.1899999999,.89999998,89.519997,,Communal Land,Caprivi,Linyanti,10599036,40,152,,,1,0,0,0,121,,,,Communal Land,10599036,0,0,,matched (3)
